"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA26LA080","ACC","202224","2025-12-28T18:45:00Z","Frostproof","Florida","United States",,"N5062V","VAC-50","false","Aviation","",,,"None","0","0","0","0",,,,,"27.751511000000001","-81.559107999999995","VARGA AIRCRAFT CORP.","2150A","AIR","52FL","Lake Clinch Airpark","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202224/pdf"
"ERA26LA082","ACC","202232","2025-12-21T17:41:00Z","Pembroke Pines","Florida","United States",,"N156WM","4496156","false","Aviation","",,,"None","0","0","0","0",,,,,"26.003805","-80.441237000000001","PIPER","PA-44-180","AIR","HWO","NORTH PERRY","false","2",,,"INST","091","Substantial",,"FIXED WING HOLDING COMPANY INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202232/pdf"
"ERA26LA075","ACC","202199","2025-12-20T19:15:00Z","Hawthorne","Florida","United States",,"N656B","3199","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.563431000000001","-82.018460000000005","AVIAT AIRCRAFT INC","A-1C-200","AIR","N/A",,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202199/pdf"
"ERA26LA089","ACC","202275","2025-12-19T11:18:00Z","Winter Haven","Florida","United States",,"N818SW","B-279","false","Aviation","",,,"None","0","0","0","0",,,,,"28.066326","-81.747687999999997","ALON","A-2A","AIR","GIF","WINTER HAVEN RGNL","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202275/pdf"
"ERA26LA074","ACC","202198","2025-12-16T19:00:00Z","Fort Lauderdale","Florida","United States",,"N472A","2843744","false","Aviation","",,,"None","0","0","0","0","0",,,,"26.071667000000001","-80.149693999999997","PIPER AIRCRAFT INC","PA-28-181","AIR","FXE","FORT LAUDERDALE EXEC","false","1",,,"INST","091","Substantial","VMC","ARCHER AIRCRAFT LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202198/pdf"
"ERA26LA068","ACC","202152","2025-12-11T12:25:00Z","Fort Pierce","Florida","United States",,"N620AC","2843755","false","Aviation","",,,"None","0","0","0","0","0",,,,"27.488683999999999","-80.366288999999995","PIPER","PA-28-181","AIR","FPR","TREASURE COAST INTL","false","1",,,"PERS","091","Substantial","VMC","ARI BEN AVIATOR INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202152/pdf"
"ERA26LA065","ACC","202132","2025-12-09T00:53:00Z","Cocoa","Florida","United States",,"N95KC","TE-203","false","Aviation","",,,"Minor","0","0","1","0","1",,,,"28.367694","-80.799358999999995","BEECH","95-C55","AIR",,,"false","2",,,"INST","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202132/pdf"
"ERA26LA063","ACC","202129","2025-12-08T16:00:00Z","DeLand","Florida","United States",,"N64859","17275636","false","Aviation","",,,"Serious","0","1","1","2",,,,,"29.067031","-81.283756999999994","CESSNA","172","AIR","DED","DeLand Municipal Airport","false","1",,,"INST","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202129/pdf"
"ERA26LA062","ACC","202124","2025-12-07T19:30:00Z","Pensacola","Florida","United States",,"N6542H","17265482","false","Aviation","",,,"Minor","0","0","4","4","0",,,,"30.477163000000001","-87.177968000000007","CESSNA","172M","AIR","PNS","PENSACOLA INTL","false","1",,,"PERS","091","Substantial","IMC","OWENS FLIGHT TRAINING LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202124/pdf"
"ERA26LA060","ACC","202094","2025-11-28T15:00:00Z","Okeechobee","Florida","United States",,"N711","CCX-1865-0039","false","Aviation","",,,"None","0","0","0","0",,,,,"27.266023000000001","-80.851042000000007","APACHE CUB SYSTEMS CO LLC","CCX-1865","AIR","OBE","OKEECHOBEE COUNTY","false","1",,,"PERS","091","Substantial","VMC","APACHE CUB SYSTEMS COMPANY LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202094/pdf"
"ERA26LA058","ACC","202087","2025-11-26T06:25:00Z","Inverness","Florida","United States",,"N48TH","450","false","Aviation","",,,"None","0","0","0","0",,,,,"28.801570000000002","-82.316806999999997","HUEBBE TOM","MAX TH","AIR","INF","INVERNESS","false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202087/pdf"
"ERA26LA056","ACC","202063","2025-11-24T16:27:00Z","South Brooksville","Florida","United States",,"N8328P",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"PIPER","PA-24-180",,,,"false",,,,"PERS","091",,"VMC",,"In work",,,"",""
"ERA26LA053","ACC","202054","2025-11-23T13:30:00Z","Clewiston","Florida","United States",,"N914CC","27-3769","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control of the airplane during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"26.733404","-81.048924999999997","PIPER","PA-23-250","AIR","2IS","AIRGLADES","false","2","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202054","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202054/pdf"
"ERA26LA046","ACC","202022","2025-11-17T21:00:00Z","Palm Bay","Florida","United States",,"N6124D","17272608","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"27.923719999999999","-80.622860000000003","CESSNA","172","AIR",,,"false","1",,,"PERS","091","Substantial","VMC","Melbourne Flight Training","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202022/pdf"
"ERA26LA044","ACC","202020","2025-11-17T17:00:00Z","Eastpoint","Florida","United States",,"N508WH","4603","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.646204999999998","-84.916622000000004","CIRRUS DESIGN CORP","SR22","AIR","F47","ST GEORGE ISLAND","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202020/pdf"
"ERA26LA045","ACC","202021","2025-11-14T13:45:00Z","Edgewater","Florida","United States",,"N2033C","TD-203","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s failure to extend the landing gear prior to landing.","Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Aircraft - Aircraft systems - Landing gear system - Landing gear selector - Incorrect use/operation",,"28.978916999999999","-80.924778000000003","BEECH","95","AIR","X50","MASSEY RANCH AIRPARK","false","2","REC",,"PERS","091","Substantial","VMC","PRAY AVIATION INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202021","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202021/pdf"
"WPR26FA040","ACC","201981","2025-11-10T12:19:00Z","Coral Springs","Florida","United States",,"N30HG","BE-14","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"26.292057","-80.205961000000002","BEECH","B100","AIR","FXE","FORT LAUDERDALE EXEC","false","2",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201981/pdf"
"ERA26FA034","ACC","201973","2025-11-08T12:15:00Z","Keystone Heights","Florida","United States",,"N330SL","SC050","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"29.841932","-82.050362000000007","EXTRA FLUGZEUGPRODUKTIONS","EA 300/SC","AIR","42J","KEYSTONE HEIGHTS","false","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201973/pdf"
"ERA26LA025","ACC","201933","2025-10-28T10:03:00Z","Boca Raton","Florida","United States",,"N202RD, N825KS","G2020021, 17280791","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0","0","The low-wing pilot’s inadequate visual lookout, which resulted in a collision with another airplane while taxiing.","Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot",,"26.373121999999999","-80.114744999999999","AKROTECH AVIATION INC, CESSNA","GILES G-202, 172R","AIR, AIR","KBCT","Boca Raton Airport","false, false","1, 1","REC, REC",,"PERS, INST","091, 091","Substantial, Substantial","VMC","HIGH ALPHA AERO LLC, Lynn University","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201933","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201933/pdf"
"ERA26LA023","ACC","201924","2025-10-23T09:18:00Z","St. Augustine","Florida","United States",,"N95005","15285835","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","Minor","0","0","1","1",,"The student pilot’s failure to properly set the elevator trim prior to takeoff, which resulted in her inability to effectively control the airplane’s pitch and a collision with trees at the end of the runway during initial climb.","Aircraft - Aircraft systems - Flight control system - Elevator tab control system - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",,"29.978317000000001","-81.350532999999999","CESSNA","152","AIR","SGJ","NORTHEAST FLORIDA RGNL","false","1","REC",,"INST","091","Substantial","VMC","Florida Flyers Academy","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201924","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201924/pdf"
"DCA26FA019","ACC","201917","2025-10-23T04:00:00Z","Indiantown","Florida","United States",,"N514AX",,"false","Aviation","",,,,,,,,,,,,,,"AIR VEV INC","AIR ZERO2",,,,"false",,,"NSCH",,"091",,,"AIR VEV INC","In work",,,"",""
"ERA26LA014","ACC","201849","2025-10-13T17:30:00Z","North Lauderdale","Florida","United States",,"N1206U","172S10417","false","Aviation","",,,"None","0","0","0","0","0",,,,"26.229842999999999","-80.238646000000003","CESSNA","172","AIR","FXE",,"false","1",,,"INST","091","Substantial","VMC","FXE FLIGHTCENTER CORP","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201849/pdf"
"ERA26LA007","ACC","201814","2025-10-07T15:50:00Z","Miami","Florida","United States",,"N433PT","17263088","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"25.643439000000001","-80.659485000000004","CESSNA","172","AIR",,,"false","1",,,"INST","091","Substantial","VMC","PILOT TRAINING CENTER LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201814/pdf"
"CEN26FA005","ACC","201781","2025-10-05T17:10:00Z","Williston","Florida","United States",,"N121GJ","TJ-62","false","Aviation","",,,"Fatal","3","0","0","3","0",,,,"29.369610000000002","-82.503829999999994","BEECH","58P","AIR","X60","WILLISTON RGNL","false","2",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201781/pdf"
"ERA26LA002","ACC","201784","2025-10-04T19:00:00Z","Parkland","Florida","United States",,"N368FS","23097C","false","Aviation","",,,"None","0","0","0","0","0",,,,"26.376667000000001","-80.366944000000004","MAULE","M-7-260","AIR",,,"false","1",,,"PERS","091","Substantial","VMC","FREDERICK INVESTMENT CORP","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201784/pdf"
"ERA26LA013","ACC","201845","2025-10-04T11:45:00Z","Venice","Florida","United States",,"N423TA","T18208208","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control while taxiing in gusty, quartering tailwind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Response/compensation",,"27.071020000000001","-82.438391999999993","CESSNA","T182T","AIR","VNC","VENICE MUNICIPAL AIRPORT","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201845","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201845/pdf"
"ERA25LA368","ACC","201737","2025-09-28T12:26:00Z","Rotonda West","Florida","United States",,"N2090S","1MK316C","false","Aviation","",,,"None","0","0","0","0","0",,,,"26.898298","-82.338560999999999","ELMORE TRAVIS C","SEAREY","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201737/pdf"
"ERA25LA369","ACC","201742","2025-09-28T11:00:00Z","Fort Myers","Florida","United States",,"N107AR","0009","false","Aviation","",,,"None","0","0","0","0",,,,,"26.651658999999999","-81.714797000000004","GREGORY A SPICOLA","AR-1","GYRO","FL59","BUCKINGHAM FLD","false","1",,,"PERS","091","Substantial","VMC","Seven Alpha Romeo LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201742/pdf"
"ERA25LA377","ACC","201777","2025-09-27T16:30:00Z","Okeechobee","Florida","United States",,"N8586A","2844164","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0",,"Collision with a bird during cruise flight.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"27.265699999999999","-80.855000000000004","PIPER","PA28R","AIR",,,"false","1","REC",,"INST","091","Substantial","VMC","SKYBORNE AIRLINE ACADEMY INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201777","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201777/pdf"
"ERA25LA364","ACC","201725","2025-09-20T19:55:00Z","Merritt Island","Florida","United States",,"N3429Z","22-7343","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control while landing in a crosswind.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"28.341933000000001","-80.686479000000006","PIPER","PA22","AIR","COI","MERRITT ISLAND","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201725","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201725/pdf"
"ERA25LA350","ACC","201024","2025-09-17T11:00:00Z","Astatula","Florida","United States",,"N580JA","28020080","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"28.677893999999998","-81.706155999999993","PIPER AIRCRAFT INC","PA-28-181","AIR","X04","ORLANDO APOPKA","false","1",,,"INST","091","Substantial","VMC","Orlando Flight Academy","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201024/pdf"
"ERA25LA345","ACC","201000","2025-09-13T12:37:00Z","Williston","Florida","United States",,"N345QA",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"CESSNA","172",,,,"false",,,,,"091",,,"N345QA LLC","In work",,,"",""
"DCA25LA323","ACC","201001","2025-09-12T14:45:00Z","Port Orange","Florida","United States",,"N919WN","36625","false","Aviation","",,,"Serious","0","1","0","1",,,,,"29.063393000000001","-81.049116999999995","BOEING","737-7H4","AIR",,,"false","2",,"SCHD",,"121","None",,"SOUTHWEST AIRLINES CO","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201001/pdf"
"ERA25LA335","ACC","200971","2025-09-06T13:52:00Z","Bell","Florida","United States",,"N2469J","1MK342C","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to raise the landing gear before landing on the water.","Aircraft - Aircraft systems - Landing gear system - Landing gear selector - Not used/operated, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot",,"29.794986000000002","-82.920068999999998","LAFFERTY JACK","SEA REY","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200971","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200971/pdf"
"ERA25LA327","ACC","200910","2025-09-01T17:05:00Z","Connerton","Florida","United States",,"N680LM","6-3635","false","Aviation","",,,"Minor","0","0","2","2","0",,,,"28.3447","-82.494489999999999","MARK STROUT","ZENAIR ZODIAC 601HDS","AIR","X05","PILOT COUNTRY","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200910/pdf"
"ERA25LA324","ACC","200904","2025-08-29T11:27:00Z","New Smyrna Beach","Florida","United States",,"N1607F","17255002","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","Minor","0","0","2","2","0","Maintenance personnel’s failure to detect and address water contamination of the airplane’s fuel system, which resulted in a total loss of engine power during initial climb.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Aircraft - Fluids/misc hardware - Fluids - Fuel - Inadequate inspection, Personnel issues - Task performance - Inspection - Scheduled/routine inspection - Maintenance personnel",,"29.057134999999999","-80.957783000000006","CESSNA","172","AIR","EVB","NEW SMYRNA BEACH MUNI (JACK BOLT FLD)","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200904","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200904/pdf"
"DCA25LA312","ACC","200930","2025-08-23T14:40:00Z","Miami","Florida","United States",,"N805WA","53470","false","Aviation","",,,"Serious","0","1","0","1",,,,,"25.799028","-80.282634000000002","MCDONNELL DOUGLAS AIRCRAFT CO","MD 83","AIR",,,"false","2",,"SCHD",,"121","None",,"World Atlantic Airlines","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200930/pdf"
"ERA25LA323","ACC","200894","2025-08-22T17:40:00Z","Spring Hill","Florida","United States",,"N2460A","17280932","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The pilot’s improper landing flare, which resulted in a hard, bounced landing and substantial damage to the airplane’s fuselage.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"28.469325999999999","-82.455167000000003","CESSNA","172","AIR","BKV","BROOKSVILLE-TAMPA BAY RGNL","false","1","REC",,"INST","091","Substantial","VMC","AMERICAN AVIATION INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200894","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200894/pdf"
"ERA25LA314","ACC","200859","2025-08-20T19:16:00Z","Miami","Florida","United States",,"N990DM","32R-7780357","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","None","0","0","0","0","0","An inflight loss of hydraulic fluid from the landing gear system through a cracked fitting, which resulted in a landing gear collapse upon touchdown.","Aircraft - Fluids/misc hardware - Fluids - Hydraulic fluid - Fluid level",,"25.649999999999999","-80.430000000000007","PIPER","PA32R","AIR","TMB","MIAMI EXEC","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200859","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200859/pdf"
"ERA25LA343","ACC","200984","2025-08-20T10:24:00Z","St. Petersburg","Florida","United States",,"N8313N","TC-1070","false","Aviation","DirectorBrief","2025-12-18T05:00:00Z","2025-12-18T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to extend the landing gear prior to landing. Contributing to the accident was a malfunction of the landing gear’s electrical retraction/extension system, which tripped the circuit breaker.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Malfunction, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"27.765114000000001","-82.626940000000005","BEECH","95-B55 (T42A)","AIR","SPG","ALBERT WHITTED","false","2","REC",,"PERS","091","Substantial","VMC","ST PETE AVIATION SERVICES LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200984","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200984/pdf"
"ERA25LA302","ACC","200801","2025-08-15T15:15:00Z","Titusville","Florida","United States",,"N7205Q","17260505","false","Aviation","",,,"Serious","0","1","1","2","0",,,,"28.514928999999999","-80.815231999999995","CESSNA","172","AIR","TIX","Space Coast Regional Airport","false","1",,,"INST","091","Substantial",,"N7205Q LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200801/pdf"
"ERA25LA300","ACC","200793","2025-08-14T20:15:00Z","Inverness","Florida","United States",,"N4014M","12-2892","false","Aviation","",,,"Serious","0","1","1","2","0",,,,"28.808021","-82.316751999999994","PIPER","PA-12","AIR","INF","Inverness Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200793/pdf"
"ERA25LA301","ACC","200796","2025-08-14T18:15:00Z","Oakland Park","Florida","United States",,"N802TD","560-5153","false","Aviation","",,,"None","0","0","0","0",,,,,"26.169","-80.186000000000007","CESSNA","560XL","AIR","FXE","Fort Lauderdale Executive","false","2",,,"BUS","091","Substantial","VMC","ALLIANCE AVIATION GROUP LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200796/pdf"
"ERA25LA297","ACC","200775","2025-08-11T14:59:00Z","Ponce Inlet","Florida","United States",,"N2504M","12-1002","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.078353","-80.930092000000002","PIPER","PA-12","AIR","EVB","New Smyrna Beach Municipal Airport","false","1",,,"BANT","091","Substantial","VMC","AERIAL MESSAGES LEASING CO","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200775/pdf"
"ERA25LA293","ACC","200749","2025-08-07T13:55:00Z","Inverness Highlands South","Florida","United States",,"N686JA","28020086","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0",,"The pilot’s inadequate monitoring of the airplane during taxi which resulted in collision with a sign.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot",,"28.802593000000002","-82.318646000000001","PIPER","PA-28-181","AIR","INF","INVERNESS","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200749","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200749/pdf"
"ERA25LA288","ACC","200710","2025-08-05T09:20:00Z","Pembroke Pines","Florida","United States",,"N1213F","17272972","false","Aviation","",,,"None","0","0","0","0","0",,,,"25.989438","-80.522491000000002","CESSNA","172N","AIR","HWO","NORTH PERRY","false","1",,,"INST","091","Substantial","VMC","FLIGHT ANSWERS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200710/pdf"
"ERA25LA319","ACC","200877","2025-07-31T15:00:00Z","Tampa","Florida","United States",,"N1244G","3607","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during landing roll, which resulted in a runway excursion and collision with an object.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"27.915444000000001","-82.449388999999996","WACO","UBF","AIR","TPF","PETER O KNIGHT","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200877","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200877/pdf"
"ERA25LA281","ACC","200670","2025-07-30T12:28:00Z","Kissimmee","Florida","United States",,"N121CW","172S8975","false","Aviation","",,,"None","0","0","0","0","0",,,,"28.257645","-81.452169999999995","CESSNA","172S","AIR","ISM",,"false","1",,,"INST","091","Substantial","VMC","AEROSTAR TRAINING SERVICES LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200670/pdf"
"ERA25LA278","ACC","200651","2025-07-28T17:24:00Z","Lake Worth Beach","Florida","United States",,"N974FL","2023009","false","Aviation","",,,"Minor","0","0","6","1","5",,,,"26.599920000000001","-80.072950000000006","ORLICAN S R O","M-8 EAGLE","AIR","LNA","PALM BEACH COUNTY PARK","false","1",,,"FLTS","091","Substantial","VMC","Valiair LC Trustee","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200651/pdf"
"ERA25LA382","ACC","202660","2025-07-26T18:57:00Z","Destin","Florida","United States",,"N594BA",,"false","Aviation","",,,,"0","0","0","0","0",,,,,,"ICON AIRCRAFT INC","A5",,,,"false",,,,"PERS","091",,"VMC","ICON KNIGHTS LLC","In work",,,"",""
"ERA25LA266","ACC","200525","2025-07-14T20:50:00Z","Pembroke Pines","Florida","United States",,"N289","P3370233","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","Minor","0","0","3","3","0","The pilot’s inadequate preflight fuel planning, which resulted in fuel exhaustion and a subsequent total loss of engine power to one of the airplane’s two engines. Contributing to the outcome was the pilot’s loading of the airplane beyond its maximum gross weight.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Task performance - Planning/preparation - Weight/balance calculations - Pilot",,"25.983332999999998","-80.216667000000001","CESSNA","T337G","AIR","HWO","North Perry Airport","false","2","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200525","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200525/pdf"
