"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN24LA335","ACC","195045","2024-08-31T12:30:00Z","Lawrence","Kansas","United States",,"N29411","17700871","false","Aviation","DirectorBrief","2025-01-10T05:00:00Z","2025-01-10T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during takeoff.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"39.011110000000002","-95.216471999999996","CESSNA","177","AIR","LWC","Lawrence Regional Airport","false",,"REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195045","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195045/pdf"
"CEN24LA262","ACC","194688","2024-07-12T14:21:00Z","Hackney","Kansas","United States",,"N1078P","S60111-068","false","Aviation","DirectorBrief","2024-08-30T04:00:00Z","2024-08-30T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during the landing roll in a gusting wind condition.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",,"37.172389000000003","-97.034052000000003","SKYSTAR","KITFOX","AIR","WLD","Strother Field Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194688","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194688/pdf"
"CEN24FA248","ACC","194615","2024-07-05T08:01:00Z","Andale","Kansas","United States",,"N51017","F883417","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"37.785110000000003","-97.638388000000006","FABER VINCENT L","SCORPION 133","HELI",,,"true","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194615/pdf"
"CEN24FA243","ACC","194576","2024-06-30T17:52:00Z","Selden","Kansas","United States",,"N14137","4223","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"39.494388999999998","-100.46117","WACO","YKC","AIR",,,"false","1",,,"PERS","091","Destroyed","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194576/pdf"
"CEN24LA238","ACC","194533","2024-06-23T09:45:00Z","Fort Leavenworth","Kansas","United States",,"N74CF","18502557","false","Aviation","DirectorBrief","2024-08-30T04:00:00Z","2024-08-30T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control after landing.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"39.3675","-94.914299999999997","CESSNA","A185F","AIR","FLV","Sherman Field","false","1","REC","NSCH","PERS","091","Substantial","VMC","WINCAR AIR LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194533","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194533/pdf"
"CEN24LA193","ACC","194284","2024-05-18T20:15:00Z","Covert","Kansas","United States",,"N15189","502-0155","false","Aviation","",,,"None","0","0","0","0",,,,,"39.234419000000003","-98.701145999999994","AIR TRACTOR INC","AT-502","AIR",,,"false","1",,,"AAPL","137","Substantial","VMC","TRI ROTOR SPRAY & CHEMICAL","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194284/pdf"
"CEN24LA196","ACC","194298","2024-05-11T13:45:00Z","New Century","Kansas","United States",,"N3574C, N234X","28-8016200, 75-260","false","Aviation","DirectorBrief","2024-10-22T04:00:00Z","2024-10-22T18:00:00Z","None","0","0","0","0","0","The inability of the Boeing 75 pilot to anticipate that the Piper would stop earlier on the taxiway which resulted in the on-ground collision.","Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot of other aircraft",,"38.819415999999997","-94.892538000000002","PIPER, BOEING","PA28, 75","AIR, AIR","IXD","New Century Air Center","false, false","1, 1","REC, REC","NSCH","INST, OWRK","091, 091","Substantial, Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194298","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194298/pdf"
"CEN24LA166","ACC","194151","2024-04-24T16:45:00Z","Emporia","Kansas","United States",,"N16148","11051714","false","Aviation","DirectorBrief","2024-07-18T04:00:00Z","2024-07-18T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain control during the landing flare.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"38.332675000000002","-96.191215999999997","RANS","S-6ES","AIR","EMP","Emporia","true","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194151","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194151/pdf"
"CEN24LA143","ACC","194011","2024-03-29T12:20:00Z","Moran","Kansas","United States",,"N910GX","54131","false","Aviation","DirectorBrief","2024-07-18T04:00:00Z","2024-07-18T17:00:00Z","None","0","0","0","0","0","An in-flight collision with birds while in cruise flight.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Ability to respond/compensate, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"37.850000000000001","-95.216667000000001","BELL HELICOPTER TEXTRON CANADA","407","HELI","CNU",,"false","1","TS","NSCH","OWRK","135","Substantial","VMC","MED TRANS CORP","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194011","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194011/pdf"
"CEN24LA060","ACC","193514","2023-12-11T20:30:00Z","Anthony","Kansas","United States",,"N8729P","24-4179","false","Aviation","DirectorBrief","2025-10-22T04:00:00Z","2025-10-22T17:00:00Z","Serious","0","1","0","1","0","A failure of the airplane’s alternator, which resulted in a loss of electrical power, and the pilot’s failure to use the emergency gear extension procedure during the initial landing approach, which led to a gear-up landing.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot, Aircraft - Aircraft systems - Electrical power system - Alternator-generator drive sys - Failure",,"37.159899000000003","-98.079526000000001","PIPER","PA-24-260","AIR","ANY","ANTHONY MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193514","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193514/pdf"
"CEN24LA022","ACC","193294","2023-10-21T19:35:00Z","Iola","Kansas","United States",,"N5324F","28-7790088","false","Aviation","DirectorBrief","2024-02-29T05:00:00Z","2024-02-29T18:00:00Z","Minor","0","0","1","1","0","The pilot’s inadequate fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"37.873610999999997","-95.353333000000006","PIPER","PA-28-181","AIR",,,"false","1","REC","NSCH","PERS","091","Substantial","VMC","Toby Baker","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193294","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193294/pdf"
"CEN24LA031","ACC","193345","2023-10-21T08:28:00Z","Manhattan","Kansas","United States",,"N52631","A181PEG","false","Aviation","DirectorBrief","2024-05-30T04:00:00Z","2024-05-30T17:00:00Z","Serious","0","2","0","2","0","The pilot’s improper modification of the engine cooling system that resulted in an engine overheat and total loss of power. Contributing to the accident was the pilot’s decision to continue the flight after the engine overheat light illuminated instead of performing a precautionary landing.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng liquid cooling - Incorrect use/operation, Personnel issues - Action/decision - Action - Unnecessary action - Pilot, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Failure",,"39.246181","-96.594065000000001","POWRACHUTE","PEGASUS","PPAR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193345","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193345/pdf"
"CEN24LA019","ACC","193286","2023-10-20T18:55:00Z","Wichita","Kansas","United States",,"N1413Y","17249113","false","Aviation","DirectorBrief","2024-04-12T04:00:00Z","2024-04-12T17:00:00Z","None","0","0","0","0",,"The pilot’s inadequate preflight inspection and fuel planning and improper in-flight decision-making, which resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot",,"37.676924","-97.393675999999999","CESSNA","172C","AIR","ICT","Dwight D Eisenhower","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193286","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193286/pdf"
"CEN24LA002","ACC","193175","2023-10-01T13:02:00Z","Olathe","Kansas","United States",,"N357HT","18267806","false","Aviation","DirectorBrief","2025-02-05T05:00:00Z","2025-02-05T18:00:00Z","None","0","0","0","0","0","The pilot’s mismanagement of the available fuel which resulted in a total loss of engine power due to fuel starvation.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Environmental issues - Physical environment - Terrain - (general) - Effect on equipment, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",,"38.840000000000003","-94.730000000000004","CESSNA","182R","AIR","OJC","Johnson County Executive","false","1","REC","NSCH","PERS","091","Substantial","VMC","MULLENAX RICHARD D","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193175","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193175/pdf"
"CEN23LA425","ACC","193176","2023-09-28T11:30:00Z","Herington","Kansas","United States",,"N445HA","802-0633","false","Aviation","DirectorBrief","2024-11-07T05:00:00Z","2024-11-07T19:00:00Z","None","0","0","0","0","0","The design of the spray valve control lever, which restricted the range of the left rear rudder and brake pedal and resulted in a loss of control during landing.","Aircraft - Aircraft systems - Flight control system - Rudder control system - Design, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",,"38.691477999999996","-96.806933000000001","AIR TRACTOR INC","AT-802","AIR","HRU","HERINGTON RGNL","false","1","TP",,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193176","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193176/pdf"
"CEN23LA388","ACC","192968","2023-08-30T13:14:00Z","Wichita","Kansas","United States",,"N9663X","21057963","false","Aviation","DirectorBrief","2025-09-17T04:00:00Z","2025-09-17T17:00:00Z","Minor","0","0","3","3",,"Loss of engine power for reasons that could not be determined.","Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome, Aircraft - Aircraft power plant - (general) - (general) - Unknown/Not determined",,"37.649951999999999","-97.433042999999998","CESSNA","210B","AIR","ICT","WICHITA DWIGHT D EISENHOWER NTL","false","1","REC",,"INST","091","Substantial","VMC","SKYNAVY AVIATION LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192968","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192968/pdf"
"CEN23LA366","ACC","192892","2023-08-11T09:00:00Z","Derby","Kansas","United States",,"N6205E","46305","false","Aviation","DirectorBrief","2023-11-09T05:00:00Z","2023-11-09T18:00:00Z","None","0","0","0","0","0","The pilot’s loss of directional control during takeoff roll due the passenger’s interference with the rudder pedals, which resulted in a runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"37.565389000000003","-97.174610999999999","CESSNA","172","AIR","K50","Cook Airfield","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192892","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192892/pdf"
"CEN23LA321","ACC","192703","2023-07-21T11:30:00Z","Plains","Kansas","United States",,"N602AA","602-1194","false","Aviation","DirectorBrief","2023-11-09T05:00:00Z","2023-11-09T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain control during takeoff from a water-contaminated runway.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"37.266947999999999","-100.58374000000001","AIR TRACTOR INC","AT-602","AIR","00","Private Airstrip","false","1","TP",,"PERS","091","Substantial","VMC","DICKSON SHANNON","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192703","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192703/pdf"
"CEN23LA344","ACC","192781","2023-07-20T12:36:00Z","Oberlin","Kansas","United States",,"N36900","E-1739","false","Aviation","DirectorBrief","2024-05-14T04:00:00Z","2024-05-09T17:00:00Z","Minor","0","0","1","1","0","The blockage of the left fuel tank vent, which resulted in a total loss of engine power due to fuel starvation. Contributing to the accident of the pilot’s failure to use his checklist to address the loss of engine power.","Aircraft - Aircraft systems - Fuel system - (general) - Malfunction, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",,"39.671297000000003","-100.64721","BEECH","A36","AIR","OIN",,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192781","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192781/pdf"
"CEN23LA313","ACC","192661","2023-07-19T06:15:00Z","Gardner","Kansas","United States",,"N34KP","6","false","Aviation","DirectorBrief","2024-10-23T04:00:00Z","2024-10-23T18:00:00Z","Minor","0","0","1","1",,"A loss of engine power due to lead fouling of a spark plug.","Aircraft - Aircraft power plant - Ignition system - Spark plugs/igniters - Failure",,"38.797980000000003","-94.941199999999995","PIETENPOL","AIRCAMPER","AIR","K34","Gardner Municipal Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192661","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192661/pdf"
"CEN23LA308","ACC","192632","2023-07-13T16:15:00Z","Atchison","Kansas","United States",,"N533DR","490533D","false","Aviation","DirectorBrief","2023-09-28T04:00:00Z","2023-09-28T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to adequately survey a field for obstructions prior to a low-level aerial application pass, which resulted in an impact with a powerline.","Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot",,"39.635629999999999","-95.096776000000006","HUGHES","369D","HELI",,,"false","1","TS",,"AAPL","137","Substantial","VMC","Heinen Bros Ag","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192632","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192632/pdf"
"CEN23LA279","ACC","192545","2023-07-05T16:41:00Z","Chapman","Kansas","United States",,"N67FA","5168","false","Aviation","DirectorBrief","2023-09-08T04:00:00Z","2023-09-08T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain clearance from the power line during an agricultural application pass.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"38.997799999999998","-97.017499999999998","BELL","206B","HELI","PVT","Smokey Valley Ag","false","1","TS","NSCH","AAPL","137","Substantial","VMC","SF LEASING LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192545","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192545/pdf"
"CEN23LA264","ACC","192456","2023-06-24T11:30:00Z","Scott City","Kansas","United States",,"N9721Q","MB-493","false","Aviation","DirectorBrief","2023-10-05T04:00:00Z","2023-10-05T17:00:00Z","None","0","0","0","0",,"A partial loss of engine power as a result of carburetor icing that formed while the engine was operating at a low power setting for an extended period before departure.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Aircraft - Aircraft systems - Ice/rain protection system - Intake anti-ice, deice - Not used/operated",,"38.484405000000002","-100.88589","BEECH","B19","AIR","TQK","SCOTT CITY MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192456","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192456/pdf"
"CEN23LA237","ACC","192358","2023-06-11T14:06:00Z","Pratt","Kansas","United States",,"N85RB","831","false","Aviation","DirectorBrief","2023-07-27T04:00:00Z","2023-07-27T17:00:00Z","Minor","0","0","2","2","0","Fuel exhaustion due to the pilot’s inadequate preflight planning.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"37.621943999999999","-98.834277999999998","BELL","206B","HELI","PTT","Pratt Regional","false","1","TS","NSCH","AOBV","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192358","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192358/pdf"
"CEN23LA222","ACC","192302","2023-06-03T18:00:00Z","Garden Plain","Kansas","United States",,"N1PW","1004","false","Aviation","DirectorBrief","2023-10-05T04:00:00Z","2023-10-05T17:00:00Z","None","0","0","0","0",,"The pilot’s inability to maintain directional control during landing roll due to a flat tire.","Aircraft - Aircraft systems - Landing gear system - Tube - Failure, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"37.660969999999999","-97.629210999999998","PITTS","S-2S","AIR","SN61","Yoder Airpark","false","1","REC",,"PERS","091","Substantial","VMC","WELKIN AERO INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192302","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192302/pdf"
"CEN23LA303","ACC","192622","2023-05-27T12:00:00Z","Ulysses","Kansas","United States",,"N4182G","G6-155","false","Aviation","DirectorBrief","2023-09-28T04:00:00Z","2023-09-28T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain clearance from a cable during spray operations.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition",,"37.603999999999999","-101.37354999999999","AYRES CORPORATION","S2R-G6","AIR","ULS","Ulysses Airport","false","1","TP",,"AAPL","137","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192622","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192622/pdf"
"CEN23LA198","ACC","192227","2023-05-23T13:45:00Z","Wichita","Kansas","United States",,"N49RH","172S12932","false","Aviation","DirectorBrief","2023-08-10T04:00:00Z","2023-08-10T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain a safe taxi distance from a turbine-powered airplane, resulting in an encounter of the turbine-powered airplane’s jet blast while taxiing.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft handling/service - Towing and taxiing - Taxiing - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Task performance - Communication (personnel) - Accuracy of communication - Pilot, Personnel issues - Task performance - Communication (personnel) - Interpretation/understanding - Pilot",,"37.755963000000001","-97.221402999999995","TEXTRON AVIATION INC","172S","AIR","KAAO","Col. James Jabara","false","1","REC",,"INST","091","Substantial","VMC","Wichita State University Campus of Applied Sciences and Technology","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192227","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192227/pdf"
"CEN23LA184","ACC","174534","2023-05-13T15:42:00Z","Gardner","Kansas","United States",,"N8932L","0318630","false","Aviation","DirectorBrief","2023-07-27T04:00:00Z","2023-07-27T17:00:00Z","Serious","0","1","1","2","0","The pilot’s exceedance of the airplane’s critical angle of attack during the takeoff, which resulted in an aerodynamic stall and loss of airplane control at too low of an altitude to recover.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot",,"38.810442000000002","-94.953917000000004","RANS","S7","AIR","K34","GARDNER MUNI","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=174534","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/174534/pdf"
"CEN23LA169","ACC","107810","2023-05-02T20:13:00Z","Udall","Kansas","United States",,"N750TK","75-7953","false","Aviation","DirectorBrief","2024-05-14T04:00:00Z","2024-05-09T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain clearance from power lines. Contributing to the accident was the reported loss of engine power for reasons that could not be determined.","Personnel issues - Psychological - Attention/monitoring - (general) - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Response/compensation, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Unknown/Not determined",,"37.415179000000002","-97.132199999999997","ZENITH","STOL CH750","AIR","K50","COOK AIRFIELD","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=107810","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/107810/pdf"
"CEN23LA149","ACC","107037","2023-04-07T16:48:00Z","Gardner","Kansas","United States",,"N982NC","18267655","false","Aviation","DirectorBrief","2025-02-20T05:00:00Z","2025-02-20T19:00:00Z","None","0","0","0","0",,"A total loss of engine power due to failure of the No. 6 connecting rod as a result of detonation.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"38.806848000000002","-94.956749000000002","CESSNA","182Q","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","IAL CORP","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=107037","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/107037/pdf"
"WPR23LA072","ACC","106480","2022-12-13T20:00:00Z","Liberal","Kansas","United States",,"N253SB","4410258","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","2023-03-02T19:00:00Z","None","0","0","0","0",,"The pilot’s inadequate preflight inspection, failure to set the parking brake, and his decision to exit the airplane with engines running to remove a wheel chock, resulting in the airplane’s unintended movement and subsequent collision with a hangar.","Personnel issues - Action/decision - Action - Incorrect action sequence - Pilot, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Aircraft power plant - Engine controls - (general) - Incorrect use/operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"37.039999999999999","-100.95999999999999","CESSNA","441","AIR","KLBL","Liberal Mid-America Regional","false","2","TP",,"POSI","091","Substantial","VMC","Lyddon Aero Center, Inc.","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106480","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106480/pdf"
"CEN23LA035","ACC","106281","2022-11-12T18:26:00Z","Olathe","Kansas","United States",,"N5258Y","172S9141","false","Aviation","DirectorBrief","2023-04-20T04:00:00Z","2023-04-20T17:00:00Z","None","0","0","0","0",,"The inflight collision with multiple geese during initial climb.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"38.847700000000003","-94.737700000000004","CESSNA","172","AIR","OJC","Johnson County Executive Airport","false","1","REC",,"INST","091","Substantial","VMC","T&C Aviation Enterprises Inc","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106281","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106281/pdf"
"CEN23LA029","ACC","106263","2022-11-02T16:15:00Z","Topeka","Kansas","United States",,"N190Y","23085C","false","Aviation","DirectorBrief","2023-01-25T05:00:00Z","2023-01-20T05:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain airplane control during landing with strong gusty surface winds.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"390408","-953721","MAULE","M7-235B","AIR","KTOP","Topeka Philip Airport","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106263","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106263/pdf"
"CEN23LA012","ACC","106117","2022-10-12T15:12:00Z","Paola","Kansas","United States",,"N4171W","32-40250","false","Aviation","DirectorBrief","2024-03-20T04:00:00Z","2024-03-20T17:00:00Z","Minor","0","0","1","1",,"The pilot’s improper positioning of the fuel selector, which resulted in fuel starvation and a loss of engine power during a departure climb.","Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation, Aircraft - Aircraft systems - (general) - (general) - Inoperative",,"38.540641000000001","-94.920222999999993","PIPER","PA-32-300","AIR","K81","Miami County Airport","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106117","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106117/pdf"
"CEN22LA367","ACC","105688","2022-08-05T11:10:00Z","Benton","Kansas","United States",,"N97683","18267167","false","Aviation","DirectorBrief","2024-02-28T05:00:00Z","2024-02-28T18:00:00Z","None","0","0","0","0",,"The loss of engine power for undetermined reasons.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Unknown/Not determined",,"37.774554999999999","-97.113063999999994","CESSNA","182","AIR","1K1","LLOYD STEARMAN FLD","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=105688","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/105688/pdf"
