"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR21LA204","ACC","103144","2021-05-20T11:30:00Z","Eugene","Oregon","United States",,"N54CB","3064","false","Aviation","DirectorBrief","2023-06-28T04:00:00Z","2023-06-28T17:00:00Z","Serious","0","1","0","1",,"The pilot’s loss of airplane control during the approach to landing due to an asymmetrical flap deployment for reasons that could not be determined based on the available evidence.","Aircraft - Aircraft structures - Wing structure - (general) - Failure, Aircraft - Aircraft structures - Wing structure - (general) - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Attain/maintain not possible",,"44.158721","-123.20972","MCCLURE B J","GLASAIR III","AIR","EUG","MAHLON SWEET FLD","true","1","REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103144","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103144/pdf"
"WPR21LA196","ACC","103098","2021-05-15T09:50:00Z","Wallowa","Oregon","United States",,"N101BC","511-2008","false","Aviation","DirectorBrief","2021-10-19T04:00:00Z","2021-09-21T14:00:00Z","None","0","0","0","0",,"The pilots failure to maintain airplane control during the landing roll after experiencing a tailwind gust which required excessive braking and resulted in the airplane nosing over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Capability exceeded, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Response/compensation",,"45.446919999999999","-116.5859","AMERICAN CHAMPION AIRCRAFT","8GCBC","AIR","N/A","Sluice Airstrip","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103098","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103098/pdf"
"WPR21LA195","ACC","103089","2021-05-12T15:50:00Z","Hillsboro","Oregon","United States",,"N51LL","AA5B0916","false","Aviation","DirectorBrief","2021-09-20T04:00:00Z","2021-09-01T19:00:00Z","None","0","0","0","0",,"The pilot’s delayed remediation following an aborted takeoff run, which resulted in a runway overrun and collision with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"45.431455999999997","-122.93964","GULFSTREAM AMERICAN CORP","AA-5B","AIR","7S3","STARK'S TWIN OAKS AIRPARK","false","1","REC",,"PERS","091","Substantial","VMC","SANTA BARBARA FLYING CLUB","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103089","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103089/pdf"
"WPR21LA179","ACC","102999","2021-04-29T17:20:00Z","Corvallis","Oregon","United States",,"N125RJ","30-1351","false","Aviation","DirectorBrief","2021-10-19T04:00:00Z","2021-09-21T14:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain airplane control during a simulated engine out landing which resulted in impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"44.491720000000001","-123.2933","PIPER","PA-30B","AIR","CVO","CORVALLIS MUNI","false","2","REC",,"PERS","091","Substantial","VMC","Aurora Flight Training","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102999","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102999/pdf"
"WPR21LA162","ACC","102936","2021-04-17T15:00:00Z","Hermiston","Oregon","United States",,"N51080","T660-158DC","false","Aviation","DirectorBrief","2021-09-20T04:00:00Z","2021-09-01T14:00:00Z","None","0","0","0","0",,"The pilot’s loss of directional control due to a blown tire, which resulted in a runway excursion and impact with terrain.","Aircraft - Aircraft systems - Landing gear system - Tire casing - Failure, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"45.828221999999997","-119.25915999999999","THRUSH AIRCRAFT LLC","S2R-T660","AIR","HRI","HERMISTON MUNI","false","1","TP",,"AAPL","137","Substantial","VMC","K2 AERIAL APPLICATION LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102936","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102936/pdf"
"WPR21LA362","ACC","104075","2021-03-28T13:00:00Z","Ontario","Oregon","United States",,"N235X","10054C","false","Aviation","DirectorBrief","2023-01-31T05:00:00Z","2023-01-24T15:00:00Z","None","0","0","0","0",,"A loss of hydraulic fluid and failure of the right brake for reasons that could not be determined due to a lack of available evidence.","Aircraft - Aircraft systems - Landing gear system - Brake - Failure, Aircraft - Fluids/misc hardware - Fluids - Hydraulic fluid - Fluid level, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"44.019361000000004","-117.01302","MAULE","MX-7-235","AIR","ONO","ONTARIO MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104075","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104075/pdf"
"WPR21LA136","ACC","102779","2021-03-16T17:00:00Z","Myrtle Creek","Oregon","United States",,"N5060W","28-69","false","Aviation","DirectorBrief","2021-09-20T04:00:00Z","2021-09-01T11:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to maintain directional control during the landing roll in gusting wind conditions, which resulted in a runway excursion and impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"42.997261000000002","-123.31534000000001","PIPER","PA28","AIR","16S","Myrtle Creek Municipal","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102779","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102779/pdf"
"WPR21LA122","ACC","102704","2021-03-03T19:45:00Z","Sisters","Oregon","United States",,"N4456L","17254551","false","Aviation","DirectorBrief","2023-01-19T05:00:00Z","2022-12-28T12:00:00Z","Serious","0","1","1","2",,"A total loss of engine power due to fuel starvation and the pilot’s mismanagement of the available fuel.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"44.298400000000001","-121.5445","CESSNA","172G","AIR","6K5","SISTERS EAGLE AIR","false","1","REC",,"PERS","091","Substantial","VMC","OUTLAW AVIATION LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102704","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102704/pdf"
"WPR21LA117","ACC","102669","2021-02-07T16:00:00Z","Redmond","Oregon","United States",,"N125MG","4496152","false","Aviation","DirectorBrief","2022-08-19T04:00:00Z","2022-08-10T11:00:00Z","None","0","0","0","0",,"Failure of the landing gear strut piston tube due to fatigue cracking from corrosion pitting.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Fatigue/wear/corrosion",,"44.254102000000003","-121.15058000000001","PIPER","PA-44-180","AIR","RDM","ROBERTS FLD","false","2","REC",,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102669","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102669/pdf"
"WPR21LA094","ACC","102553","2021-01-21T14:00:00Z","Eagle Point","Oregon","United States",,"N322TR","M1","false","Aviation","DirectorBrief","2022-08-16T04:00:00Z","2022-07-26T11:00:00Z","Minor","0","0","2","2","0","A partial loss of engine power for reasons that could not be determined based on available evidence.","Aircraft - Aircraft power plant - Power plant - (general) - Unknown/Not determined, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on equipment, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"42.252189999999999","-122.453","Randy Wayne Maloney","M1","AIR","26OG","Eagle apoint","false",,"REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102553","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102553/pdf"
"WPR21LA082","ACC","102508","2021-01-09T15:37:00Z","Warm Springs","Oregon","United States",,"N3RB","560-0035","false","Aviation","DirectorBrief","2022-08-12T04:00:00Z","2022-07-19T14:00:00Z","Fatal","1","0","0","1",,"A loss of airplane control due to pilot incapacitation for reasons that could not be determined.","Personnel issues - Physical - Impairment/incapacitation - Other loss of consciousness - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"44.996186000000002","-121.13764999999999","CESSNA","560","AIR",,,"false","2","TF","NSCH","PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102508","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102508/pdf"
"ANC21LA007","ACC","102299","2020-11-16T08:04:00Z","Colton","Oregon","United States",,"N18666","15074027","false","Aviation","DirectorBrief","2022-09-14T04:00:00Z","2022-08-24T11:00:00Z","Fatal","2","0","0","2",,"The pilot’s failure to maintain positive control of the airplane in mountainous terrain during dark night conditions as a result of spatial disorientation which led to a loss of control and subsequent impact with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"45.049999999999997","-122.15600000000001","CESSNA","150L","AIR",,,"false","1","REC",,"PERS","091","Destroyed","IMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102299","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102299/pdf"
"WPR21LA061","ACC","102331","2020-11-08T18:11:00Z","Arch Cape","Oregon","United States",,"N1444V","R1722192","false","Aviation","DirectorBrief","2021-08-31T04:00:00Z","2021-08-03T11:00:00Z","Fatal","1","0","0","1",,"The pilot’s descent into the ocean for reasons that could not be determined.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"45.767319000000001","-123.98501","CESSNA","172","AIR",,,"false","1",,,"PERS","091","Destroyed","VMC","Hans R. Hoppe","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102331","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102331/pdf"
"WPR21LA008","ACC","102110","2020-10-02T12:30:00Z","Princeton","Oregon","United States",,"N8678X","18051078","false","Aviation","DirectorBrief","2022-05-19T04:00:00Z","2022-04-12T14:00:00Z","None","0","0","0","0",,"The pilot’s failure to enrichen the mixture, which resulted in a partial loss of engine power.","Aircraft - Aircraft power plant - Engine fuel and control - Fuel control/carburetor - Incorrect use/operation, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot",,"42.745925","-118.67379","CESSNA","180","AIR",,,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102110","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102110/pdf"
"WPR20LA332","ACC","102089","2020-09-30T12:30:00Z","Oregon City","Oregon","United States",,"N5397S","28-7125108","false","Aviation","DirectorBrief","2021-09-16T04:00:00Z","2021-08-20T18:00:00Z","None","0","0","0","0",,"The pilot’s improper landing flare which resulted in a bounced landing, loss of directional control and subsequent collision with a hangar.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Airport structure - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",,"45.320677000000003","-122.55119999999999","PIPER","PA28","AIR","OG20","FAIRWAYS","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102089","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102089/pdf"
"WPR20CA316","ACC","102036","2020-09-22T12:40:00Z","Pacific City","Oregon","United States",,"N7754H","12-652","false","Aviation","DirectorBrief","2021-08-20T04:00:00Z","2021-08-20T11:00:00Z","None","0","0","0","0",,"A loss of directional control during landing for reasons that could not be determined due to lack of available evidence.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"45.189601000000003","-123.96057","Piper","PA 12","AIR","PFC","Pacific City State Airport","false","1","REC",,"PERS","091","Substantial","VMC","Ricardo Byers","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102036","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102036/pdf"
"WPR20LA324","ACC","102061","2020-09-14T20:30:00Z","Lake Abert","Oregon","United States",,"N1220A","1568","false","Aviation","DirectorBrief","2021-07-15T04:00:00Z","2021-06-25T11:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain clearance from an object during the takeoff ground roll due to inadequate monitoring of the environment.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Ground vehicle - Not specified",,"42.661110999999998","-120.22972","Pilatus Aircraft","PC-12/47E","AIR","n/a","Private","false","1","TP","NSCH","PERS","091","Substantial","VMC","Rivers End Ranch LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102061","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102061/pdf"
"WPR20LA309","ACC","101984","2020-09-10T20:00:00Z","Enterprise","Oregon","United States",,"N933V","4018","false","Aviation","DirectorBrief","2021-08-20T04:00:00Z","2021-08-20T11:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing, which resulted in a runway excursion and collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft power plant - Engine controls - (general) - Incorrect use/operation, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"45.424999","-117.26499","BIRD","CK","AIR","8S4","Enterprise Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101984","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101984/pdf"
"WPR20LA283","ACC","101856","2020-08-24T19:00:00Z","Pine Grove","Oregon","United States",,"N314","A94-0032","false","Aviation","DirectorBrief","2023-04-26T04:00:00Z","2023-04-26T17:00:00Z","Fatal","1","0","0","1",,"An in-flight breakup resulting from contact of the left rotor system with the right rotor system after an in-flight failure of a servo flap from a left rotor blade.","Aircraft - Aircraft propeller/rotor - Main rotor system - Main rotor blade system - Failure",,"45.170326000000003","-121.54867","Kaman","K 1200","HELI",,,"false","1","TS",,"FIRF","133","Substantial","VMC","Central Copters Inc","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101856","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101856/pdf"
"WPR20CA276","ACC","101820","2020-08-18T20:50:00Z","Hillsboro","Oregon","United States",,"N2933L","670067","false","Aviation","DirectorBrief","2021-08-24T04:00:00Z","2021-06-30T11:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain altitude on short final due to an encounter with a down draft and the flight instructor's delayed remedial action.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot",,"45.427776000000001","-122.943054","Mooney","M20C","AIR","7S3","Starks Twin Oaks Airport","false","1","REC",,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101820","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101820/pdf"
"WPR20CA254","ACC","101739","2020-07-22T15:44:00Z","Clearwater","Oregon","United States",,"N9747H","18267992","false","Aviation","DirectorBrief","2021-05-06T04:00:00Z","2020-10-09T17:40:27Z","None","0","0","0","0","0","The pilot's improper pitch attitude during the soft-field landing roll, which resulted in the tail striking the runway.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",,"43.223331000000002","-122.42111199999999","Cessna","182","AIR","3S6","TOKETEE STATE","false","1","REC",,"PERS","091","Substantial","VMC","Mashiair LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101739","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101739/pdf"
"WPR20LA224","ACC","101619","2020-07-17T09:54:00Z","Mehama","Oregon","United States",,"N2297W","1206","false","Aviation","DirectorBrief","2022-09-07T04:00:00Z","2022-08-30T11:00:00Z","Fatal","1","0","0","1",,"An in-flight separation of a tail rotor blade due to fatigue cracking and overstress, which resulted in a loss of directional control and subsequent ground impact.","Aircraft - Aircraft structures - (general) - (general) - Fatigue/wear/corrosion, Aircraft - Aircraft propeller/rotor - Tail rotor - Tail rotor blade - Fatigue/wear/corrosion",,"44.794722999999998","-122.61915999999999","Hiller","UH 12D","HELI",,,"false","1","TS",,"AAPL","137","Destroyed","VMC","Western Helicopter Service Inc","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101619","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101619/pdf"
"WPR20CA213","ACC","101565","2020-07-06T11:30:00Z","Redmond","Oregon","United States",,"N727P","CE-425","false","Aviation","DirectorBrief","2021-01-29T05:00:00Z","2020-09-11T00:47:00Z","None","0","0","0","0","0","The left seated flight instructor’s improper manipulation of the landing gear position selection lever to the up position while still on the landing roll, which ultimately resulted in a landing gear collapse during a subsequent landing.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Instructor/check pilot",,"44.254165","-121.152221","Beech","33","AIR","RDM","Roberts Field","false","1","REC",,"INST","091","Substantial","VMC","Leading Edge Aviation Inc","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101565","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101565/pdf"
"WPR20LA201","ACC","101516","2020-06-30T14:24:00Z","Bend","Oregon","United States",,"N263R","028","false","Aviation","DirectorBrief","2022-12-14T05:00:00Z","2022-12-08T12:00:00Z","Fatal","1","0","0","1",,"A loss of control just after takeoff for reasons that could not be determined based on the available information.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Unknown/Not determined, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"44.102499999999999","-121.197776","AVIA STROITEL","AC-5M","GLI","BDN","Bend Muni","false","1","REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101516","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101516/pdf"
"WPR20CA200","ACC","101512","2020-06-29T16:25:00Z","McMinnville","Oregon","United States",,"N998HG","80305","false","Aviation","DirectorBrief","2021-01-29T05:00:00Z","2020-08-05T12:18:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control during takeoff which resulted in a collision with a runway marker.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"45.194442000000002","-123.13610799999999","Vans","RV-8","AIR","MMV","Mc Minnville Muni","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101512","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101512/pdf"
"WPR20LA194","ACC","101489","2020-06-23T20:41:00Z","Imnaha","Oregon","United States",,"N9169G","182","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z","2022-07-13T14:00:00Z","Serious","0","2","0","2",,"The pilot’s excessively high pitch attitude and failure to maintain adequate airspeed during takeoff, which resulted in an exceedance of the airplane’s critical angle of attack and impact with terrain. Contributing to the accident was the pilot’s fatigue and his incomplete actions to abort the takeoff.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Psychological - Personality/attitude - Motivation/respond to pressure - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on operation, Environmental issues - Task environment - Pressures/demands - Personal pressure - Awareness of condition, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",,"45.431870000000004","-116.69280000000001","Cessna","182","AIR","25U","MEMALOOSE USFS","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101489","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101489/pdf"
"WPR20LA252","ACC","101734","2020-06-04T19:21:00Z","Salem","Oregon","United States",,"N8244Y","30-917","false","Aviation","DirectorBrief","2022-11-04T04:00:00Z","2022-11-01T14:00:00Z","None","0","0","0","0",,"A fatigue failure of the right main landing gear trunnion.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Fatigue/wear/corrosion, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Failure",,"44.909441999999999","-123.0025","Piper","PA 30","AIR","SLE","McNary Fld","false","2","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101734","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101734/pdf"
"WPR20LA155","ACC","101335","2020-05-28T15:10:00Z","Roseburg","Oregon","United States",,"N477AG","V00201","false","Aviation","DirectorBrief","2022-06-02T04:00:00Z","2022-05-24T14:00:00Z","Fatal","1","0","0","1",,"A substantially unweighted rotor system for reasons that could not be determined, which resulted in contact between the main rotor blade and the gyrocopter’s keel tube and a loss of control and impact with terrain.","Aircraft - Aircraft propeller/rotor - Main rotor system - Main rotor blade system - Unknown/Not determined, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"43.117221000000001","-123.31027","CSP Leasing LLC","Cavalon","GYRO",,,"true","1","REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101335","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101335/pdf"
"WPR20LA161","ACC","101359","2020-05-17T12:45:00Z","Cascade Locks","Oregon","United States",,"N8359D","D-5490","false","Aviation","DirectorBrief","2022-11-04T04:00:00Z","2022-10-25T11:00:00Z","Minor","0","0","1","1",,"The pilot’s improper fuel tank selection which resulted in fuel starvation to the engine and a loss of engine power.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",,"45.673609999999996","-121.89055","Beech","35","AIR","CZK","CASCADE LOCKS STATE","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101359","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101359/pdf"
"WPR20LA119","ACC","101150","2020-04-06T15:10:00Z","Hillsboro","Oregon","United States",,"N725GT","14213","false","Aviation","DirectorBrief","2022-06-21T04:00:00Z","2022-06-14T11:00:00Z","None","0","0","0","0",,"The total loss of engine power during takeoff due to the delamination of the fuel servo induction air inlet duct tube.","Aircraft - Aircraft systems - Fuel system - (general) - Damaged/degraded",,"45.542220999999998","-122.950836","Robinson","R44","HELI","HIO","PORTLAND-HILLSBORO","false","1","REC",,"PERS","091","Substantial","VMC","Horizons Unlimited Air Inc","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101150","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101150/pdf"
"WPR20LA111","ACC","101094","2020-03-18T18:00:00Z","Eagle Creek","Oregon","United States",,"N7155Y","30-1733725","false","Aviation","DirectorBrief","2022-03-30T04:00:00Z","2022-03-15T11:00:00Z","Serious","0","1","0","1","0","The pilot's loss of airplane control during takeoff due to his left shoe’s interference with the rudder pedal.","Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained",,"45.352778999999998","-122.340835","Piper","PA 30","AIR","OR65","Eagle Nest Ranch Airport","false","2","REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101094","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101094/pdf"
"WPR20LA097","ACC","101013","2020-02-27T17:00:00Z","Baker City","Oregon","United States",,"N5478C","19512","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","2022-06-08T11:00:00Z","None","0","0","0","0","0","The failure of the No. 2 connecting rod bearing as a result of oil starvation due to a contaminated oil filter screen.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on equipment, Aircraft - Fluids/misc hardware - Fluids - Oil - Fluid level",,"44.730556","-117.83889000000001","Cessna","170","AIR","BKE","Baker City Muni","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101013","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101013/pdf"
"WPR20FAMS2","ACC","100993","2020-02-12T05:00:00Z","Pacific Ocean","Oregon","United States",,"N77875","3602","false","Aviation","DirectorBrief","2022-03-11T05:00:00Z","2022-01-19T12:00:00Z","Fatal","1","0","0","1","0","Undetermined because the airplane and pilot were not located.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"43.760832999999998","-125.51166000000001","Luscombe","8","AIR",,,"false","1","REC",,"PERS","091","Destroyed","Unknown","Mark L Morantes","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100993","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100993/pdf"
